numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 02869-2025,v1.0,"Modifican el Reglamento para la Gestión del Riesgo de Liquidez (Resolución SBS N° 4221-2023) y el Capítulo V ""Información Complementaria"" del Manual de Contabilidad para las Empresas del Sistema Financiero",Resolución,Vigente,SF,15/08/2025,14/08/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6t7MsjOyImpuQ5wcCqioymot220VBLpMvMq6vMqCbGNUN5etJFTcXNQb8hgA1tHoIjGmEbZqt38Gi6M1y/PcXa9wiyMAJwfC86eSCLa5almEw==
Resolución SBS N° 02685-2025,v1.0,Modifican el Reglamento de Gestión de Riesgo País (Resolución SBS N° 7932-2015) y el Capítulo V del Manual de Contabilidad,Resolución,Vigente,SF,05/08/2025,01/08/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vbtxSP+Pm/wNfCGzcBfWhn+YdLhkFSeFiE1F21Zl1aRKQdQZ+E8EUDFcXHIkke52AT9ZN2uyu1BLvsQYra2z6pkEY8IQgOfIrfQgx+66dUgw==
Resolución SBS N° 02664-2025,v1.0,Nuevo Reglamento de Clasificación y Valorización de las Inversiones de las Empresas del Sistema Financiero.,Resolución,Vigente,SF,01/08/2025,30/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tihCmThbJ7LeoZCaeKBrzRAFUx87Nco0yRxkBB2shM+9vV6IHRxCNhvX5XF7BZXTD8/PPT2SNs05n6zCj9QC54oDTjg+wGMNGetLe2skA/mQ==
Resolución SBS N° 02665-2025,v1.0,Nuevo Reglamento para la Negociación y Contabilización de Instrumentos Financieros Derivados en las Empresas del Sistema Financiero.,Resolución,Vigente,SF,01/08/2025,30/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6up6vWjBNKXpeFsJ6mTnU6LYbAo0oDsjiWDeNmqJwUDZZLcWp3Igu4TN8LCTFWb2sDpJmDIeqrx5PGlE9Uh8sJtww9ip+z4SY2KJrjTTLIEvA==
Resolución SBS N° 02663-2025,v2.0,"Modifican el Manual de Contabilidad para las Empresas del Sistema Financiero con el fin de armonizar las disposiciones contables con los lineamientos establecidos en la NIIF 9 Instrumentos Financieros, NIIF 13 Medición del Valor Razonable y la NIIF 15 Ingresos de Actividades Ordinarias Procedentes de Contratos con Clientes.",Resolución,Vigente,SF,01/08/2025,30/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vhkaAniDMQBD2SiQiu6xMNgG6IIKZxzyjyj70q6eLQ2/+qlUCQ8infGHppeRzZ/J2nOH1Bj/cabPNMS5PqqCj90V9d2NmxDgvzt/P2WfoTPg==
Oficio Múltiple N° 39865-2025-SBS,v1.0,"Aclaración sobre la interpretación del artículo 182 de la Ley General del Sistema Financiero y del Sistema de Seguros y Orgánica de la Superintendencia de Banca y Seguros, Ley N° 26702",Oficio múltiple,Vigente,SF,,30/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vL8yKAt2dYgsGp2MvOdwBiDVNaRQmtVaPdZgc0jufiMb/kP64ior1GpESRxJg8qzIhXW00ZDu2odfuT/t2IpGD+UJxMq6B+/PQReEjYknZXw==
Resolución SBS N° 2531-2025,v1.0,Lineamientos para la rectificación y regularización de información en la Central de Riesgos a través del Reporte de Rectificaciones y regularizaciones del Reporte Crediticio de Deudores - RRCD y Comunicación a la Superintendencia,Resolución,Vigente,SF,22/07/2025,17/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vor8F79dKjP3O6qvObSzdlQpo4V9ua952gv553i9ttxmAFwCzrlvaijZMvPUtLq9vYWrEAHkFGq5obNhU1iCeYNu/WJIU379ifySDGkWLi5w==
Circular G-229-2025,v1.0,Actualización del capital social mínimo de las empresas supervisadas correspondiente al trimestre julio - setiembre de 2025,Circular,Vigente,"SF, SS",09/07/2025,07/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uYrGN2P4PnuQ9DXTzGi8wzgjYjhYiNglC6y7JKahh7pQ5i+C8tAE1VPlLRzLVq1N7LY5LRwqn4qRH9EsQVPrhaPoTl3C6pqoRQ3e347IrMiQ==
Oficio Múltiple N° 34468-2025-SBS,v1.0,"Remisión de Reportes N° 13, 19, 19-A, 20, 20-A y 21 del Manual de Contabilidad para las Empresas del Sistema Financiero correspondientes a la información de junio 2025",Oficio múltiple,Vigente,SF,,01/07/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tdMpeRSeCJ3zsf0qr90Q0eY1jLqw5Rk7vMcy0yZihV+U7IFx5PJYEBn11hUs2qDNoHp1CZxsfxZUptmv14MdTmDVhP2xMny2Qwk6stjJWGGg==
Resolución SBS N° 2220-2025,v1.0,Prorrogan el plazo señalado en el literal f) del artículo sétimo de la Resolución SBS N° 2286-2024 sólo sobre el supuesto señalado en el literal b.2.); y el plazo de adecuación establecido en el literal g) del artículo sétimo de la Resolución SBS N° 2286-2024 sólo en lo referido al último párrafo del artículo 18° del Reglamento de Tarjetas de Crédito y Débito.,Resolución,Vigente,"SF, SS, SPP",25/06/2025,23/06/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6umdP+eT3eKpwm4VsWoZAyuiLWC0ce03ccZVRDdaIUTnfTmUi7nyApdFit+hHbljUVBfOvTvJ+tzW3Cow/jHTqnGPRNgVCcYvUrpEcpZy1XSg==
Circular G-228-2025,v1.0,Actualización del capital social mínimo de las ETCAN correspondiente al mes de junio de 2025,Circular,Vigente,SF,13/06/2025,12/06/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tSHz/q9JEuskMn7Yax2eRfCLkVlieyRMJEPUhnMq5OnwhN1hR2hbUKeEpyU6oNnXC5h9Qbazx7i466dMY/c056DvrmMeRNW+wkJ3QPLpF2dw==
"Circular B-2275-2025, F-613-2025, CM-462-2025, CR-329-2025",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre junio 2025 - agosto 2025,Circular,Vigente,SF,04/06/2025,03/06/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vnD/biJzGG2VgAoQmIxJM4mD3szBCcC16OgctkzdNSGjUFiC30HqN4pKm2QtXVRsi94X2PD/nKtJZKh/ROHy/CwpFvlCFEtetVAvZbnEEOsg==
Oficio Múltiple N° 28137-2025-SBS,v1.0,Precisión sobre la remisión de anexos del Reglamento de los niveles de calidad de los Servicios de Pago Interoperables (Circular No. 0009-2024-BCRP),Oficio múltiple,Vigente,SF,,29/05/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tAw0FaH3XGQm8RKny5a6qUQjlL5D7aM/Y1xBKGc3ecBdCnGMAsZsZx4mNdDLMBxY9mo0ONWGsLfvMSpAYLLIZU+l/8Dh99Wp45oOK3susPWQ==
Resolución SBS N° 01803-2025,v1.0,Modifican el Reglamento de Participación de las Cajas Municipales de Ahorro y Crédito en la Ley que impulsa la inversión pública regional y local con participación del sector privado,Resolución,Vigente,SF,20/05/2025,19/05/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uy5xd/ID2w0hHi4kJaa4F18e4LI7IGlwQ0VYf0xdimaloHLMiSkkA3PtkVLJj9hFBQP1ma8RJHQKM0BY77SErXUrXeHvWbmIKpgutIAJWa1w==
Resolución SBS N° 1758-2025,v1.0,"Modifican el Capítulo V ""Información Complementaria"" del Manual de Contabilidad y el Reglamento sobre Grupo Económico, Vinculación, aplicación de Límites Operativos a que se refieren los artículos 201 al 204 de la Ley General y Grandes Exposiciones",Resolución,Vigente,SF,15/05/2025,13/05/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6ssBxyAANK9JGgsg5oELjN72KrH8SJhi08TTgD1Y0jM4e6UQ6JB3+pAH4pjL90+IJLda2NwE8WQS9gGl0sLRf3DrT7BDqawScUohcIE4Dr4AA==
Resolucion SBS N° 01689-2025,v1.0,Se modifica el Reglamento de Gestión de Conducta de Mercado del Sistema Financiero y el Reglamento de Infracciones y Sanciones.,Resolución,Vigente,SF,09/05/2025,07/05/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vJYtp3B4w229lwFO+P9AYHcLSs7hcWLigBK3KyiW2HaHn3M0mboFWODxS+UoWOo6G1igDkJA59+l7opNj2jWDRlQ6sZg6yMA30BVUi1NfTvg==
Resolución SBS N° 01661-2025,v1.0,"Aprueban el nuevo Reglamento de Canales Complementarios de Atención al Público de las Empresas del Sistema Financiero y de las Empresas Emisoras de Dinero Electrónico, modifican el Manual de Contabilidad para las Empresas del Sistema Financiero, el Reglamento de Infracciones y Sanciones y el Texto Único de Procedimientos Administrativos - TUPA de la SBS",Resolución,Vigente,SF,08/05/2025,06/05/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sMfZ6xl2IWI/x1wpEENt5EHeyrPI/15nssUgyqBFtTmrgOGu/Ge691V4mhWbJ6Nle8J2zPEeGBqyDIcuaKiEnu1gviXAM5dJqmdIiLmNVy3Q==
Oficio Múltiple N° 21460-2025-SBS,v1.0,Habilitación de billeteras electrónicas para la recepción de aportes a organizaciones póliticas.,Oficio múltiple,Vigente,SF,,24/04/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vnRq8cV4F3xZllO2S+8Z3gSBQI5Xixlq37SZK4ABxv8hRY3uZMDb1zeqrTTHLtRDkBCbyL/xVrYieTVsZR9MMnGNJ/x2GOQvs/AoBhiIGDDg==
Circular G-227-2025,v1.0,Actualización del capital social mínimo de las empresas supervisadas correspondientes al trimestre abril - junio de 2025,Circular,Vigente,"SF, SS",07/04/2025,04/04/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v1MqndKyV0jiLuvnzCSVm8WRAKD3ppFoOsfL+kbCDR5WWgs75eb7keEnldeeu9Y/3MJL570ygk4ZtyJ7mG8mMosf1TJM+5RPyFWhlcnpHEEA==
Resolución SBS N° 01132-2025,v1.0,"Modifican el Reglamento de Auditoría Interna, el Reglamento de Auditoría Interna para las Cooperativas de Ahorro y Crédito No Autorizadas a Operar con Recursos del Público y la Circular N° G-161-2012 67.",Resolución,Vigente,"SF, SS, SPP, COOPAC",26/03/2025,24/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6v92hDDTNESSmP2qva2qzNfolMjTsaY/qm8vv6WJjuc8Vfmv0jsUjxsSOm+3+o+pxdefZ5wKA8KSa8Wnury7NGVaxggTvNZWIq9jzHx2s2pYQ==
Resolución SBS N° 01065-2025,v1.0,"Modifican los Manuales de Contabilidad para las Empresas del Sistema Financiero, las Administradoras Privadas de Fondos de Pensiones y las Carteras Administradas. Así como, las Normas Complementarias Aplicables a las Derramas y el Reglamento de Auditoría Externa, con la finalidad de dar disposiciones sobre la publicación de la memoria anual, estados financieros y otras disposiciones.",Resolución,Vigente,"SF, SPP, Otros",21/03/2025,18/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tK+3nEAq5LmwSK1+PEzxCwWxM/58ukDggyDt9HwPy6iVnhBRaq9vNu16EpcdLshIwUrEHfx7PnwOvWq5sU9e/0xLXo8lEkvyiMQH87l1S1hg==
"Circular B-2274-2025, F-612-2025, CM-461-2025, CR-328-2025",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre marzo 2025 - mayo 2025,Circular,Vigente,SF,13/03/2025,12/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vVnFcTrQZaMaDL1Le7TyLuM4fga7P1Q5yCYyKA6LFIbH6eZa2MsD+uiZaQ7EEne6wfli5OL6mzxpJWksvrsdpdVM+zn582kZDcvS3DuWzl3g==
Resolución SBS N° 00975-2025,v2.0,"Aprueban el Reglamento sobre Grupo Económico, Vinculación, aplicación de Límites operativos a que se refieren los artículos 201 al 204 de la Ley General y Grandes Exposiciones",Resolución,Vigente,SF,13/03/2025,12/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tApy6tQ4XGU7V2Sdsh0e2BxvupIikChCe/rrk/S4ysfpiP/ND2s+fwUI+crBplmefnhfalbb+OhIgCBRcxWmp5A78h4fz4nuUdm7xaFTHSpA==
Resolución SBS N° 00890-2025,v1.0,"Modifican el Reglamento de Gestión de Conducta de Mercado del Sistema Financiero, el Reglamento de Gestión de Conducta de Mercado del Sistema de Seguros, el Reporte de Comisiones y Principales Gastos aplicados por las empresas del Sistema Financiero, el Reglamento de Comisiones y Gastos del Sistema Financiero, y el Anexo 2 del Reglamento de Infracciones y Sanciones",Resolución,Vigente,"SF, SS",12/03/2025,07/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sKvPoJGQga2HxYRGwxlVODdYN5OJzOSBAFz1gPU8Y/xjGkZXUuvUnyPfiSeWnCoO2eWR8IKdwSRU++7LXuCMVrtNZQd8d6/HsDcZSbkdx0adfAPGh4NJc0N7VqCRUFxQwHUoSMfXy1HVCYYwiuFSiZ
Resolución SBS N° 00908-2025,v1.0,"Se modifica el Reglamento de Cuentas Básicas, aprobado mediante Resolución SBS Nº 2891-2018 y el Reglamento de Operaciones con Dinero Electrónico, aprobado mediante Resolución SBS Nº 6283-2013 (vigente a partir del 16 de junio del 2025)",Resolución,Vigente,SF,18/03/2025,07/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tWFN/soH7arp5+g68s8EVqLftPMfLeXGdY3zJ6gB9tDe4NAFMveMaLDiwUuCbo8jwleLEArBbWFCtrwseHFxzVdRbSfioEexJ4d7govjGuIA==
Resolución SBS N° 00814-2025,v1.0,"Modifican el Reglamento para la Gestión de la Continuidad del Negocio, aprobado mediante Res. SBS N° 877-2020 y el Reglamento de Infracciones y Sanciones, aprobado por Res. SBS N° 2755-2018",Resolución,Vigente,SF,10/03/2025,04/03/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vIlytFYQcX/fcAmo5kJcBqnMFmiXWUKgG3aO7SshhMLKHvHZOjVdOEd1G2QxIbi/QKTEb+g3fxKyeBrqnX2nCAJz8501d9ACEuxngG7CRnyQ==
Resolución SBS N° 00774-2025,v2.0,Aprueban el nuevo Reglamento de Gestión de Riesgo Cambiario Crediticio y modifican el Manual de Contabilidad para las empresas del sistema financiero,Resolución,Vigente,SF,03/03/2025,27/02/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6usqZx3oMz4NONpi5g+w9xXmi+T3YumjWhu0sUslhr4/2SGLNsryy4bO9WQLaq8n++ffQCbkbuqi3seL+lbPnXi/ek9zLeLe8uKJ+cdeZEMbA==
Circular G-226-2025,v1.0,Actualización del capital social mínimo de las empresas supervisadas correspondientes al trimestre enero - marzo de 2025,Circular,Vigente,"SF, SS",10/01/2025,08/01/2025,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tDn+q9J9CJqc4VqIju6ZZv/VLmj6DAaAXkyj1PfUAGKVN5T+mvBIyALnDzfQhmEdp6CG8wA8Dpb1FfOCUz28QsXrskTcYCPQ/aNWXoAPNoaA==
Resolución SBS N° 04356-2024,v1.0,"Amplían el tratamiento excepcional referido a la prórroga para la tenencia de bienes adjudicados y recuperados, establecido en la Primera Disposición Final y Transitoria del Reglamento para el Tratamiento de los Bienes Adjudicados y Recuperados y sus Provisiones, aprobado por la Resolución SBS N° 1535-2005",Resolución,Vigente,SF,26/12/2024,20/12/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uEbHxqHjCC/lFHho0G5BxQQ0mHCnIR1Zf+0Ahxy6TWmv6zIO8yszF0h8jkCfRbU9awrtvfZQLsPDB/9vxDWXf8C2fyDEcpduF+qQTjuVMNcg==
Resolución SBS N° 04347-2024,v2.0,Modifican la Res. SBS N° 04345-2023 y otras normas para eliminar el concepto de créditos concedidos no desembolsados y otorgan mayor plazo para la entrada en vigencia de las definiciones de compromisos y de las modificaciones de normativa contable relacionada,Resolución,Vigente,SF,20/12/2024,18/12/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6svrqRRSOJwJNF0Jqv/gmXSKtF25hPjrwvQYJmAIWuFsOvxZUpx2XqgbJjKkaeRrjd4gR5bFq9+7Tiq0mTM97DPA7xMpf1WM2JHYglNsGCiHQ==
Oficio Múltiple N° 74529-2024-SBS,v1.0,"Precisiones a medidas de seguridad relacionadas con el monitoreo de operaciones con tarjetas, establecidas en el artículo 17 del Reglamento de Tarjetas de Crédito y Débito",Oficio múltiple,Vigente,SF,,13/12/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6u3iVGoN0Zhkz8DRBIuDILb74rEXKP1QgIjBV3LP0QtkAc8lduNGn2WnTnlNfra7VTEBsKZGFtU02luxE2I+wrKsckWRWrzEXFf2qSOKvWY2w==
"Circular B-2273-2024, F-611-2024, CM-460-2024, CR-327-2024",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre diciembre 2024 - febrero 2025,Circular,Vigente,SF,06/12/2024,04/12/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vCrSj9lJfOw5KjcQOF6UyjNM0I8QuVU0BNNyrBdQoPvVd42fam6rnZNIo4RX5jSW7ZKcKecPhtGfapygTcRe4fVBzGtQ1LCLJhYQpaMeR8RQ==
Resolución SBS N° 03986-2024,v1.0,Sustituir el Reporte N° 25-A denominado Detalle de Transferencias de Cartera Crediticia (directa e indirecta) Realizadas Durante el Trimestre del Capítulo V Información Complementaria del Manual de Contabilidad para las Empresas del Sistema Financiero.,Resolución,Vigente,SF,25/11/2024,21/11/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6svUeNWxKWwe8Kqbc4XjLeHJL/X53rC2Ma1txbX3GFEWXFQHMnnL76drezUi01Ek3XdslGiu6GhGODqArtAGLwHMjEx/k0p8JDO2/RQ+yC96vvLnZyRgb0wmSlMbU3mRCiXQBnI88hZER3rvX0JuMko
Resolución SBS N° 03993-2024,v1.0,Sustituyen el Reporte N° 11 denominado Activos Transferidos al Fondo de Seguro de Depósitos del Capítulo V Información Complementaria del Manual de Contabilidad para las Empresas del Sistema Financiero,Resolución,Vigente,SF,26/11/2024,21/11/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vtygKygfT6qhJoZbAuWsAl8wlk621tGKU1uoKD33TwNi49cnXJdDGmDDallofZxNsrwh3/A20wKwGBqOqM+0vOoz1zP20JDb8ZrBP33iI41A==
Oficio Múltiple N° 70610-2024-SBS,v1.0,"Precisiones sobre el concepto ""financiación de proyectos"" señalado en el numeral 4 del Capítulo I del Reglamento para la Evaluación y Clasificación del Deudor y la Exigencia de Provisiones",Oficio múltiple,Vigente,SF,,21/11/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uqG8vaVd7IpZspHalDFrfIQ8z/DSts5pRnWYAI5tK8QccIECbOlzwCwrF8T0Z36jK038iqCuTXE6kYWn9uWfkt5CXhSBS+4FhCZLCMqeYHoQ==
